side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket,pnl,entry_px,entry_idx
sell,272925,492.71,574.3566441438492,0.0,CLOSE_LONG pred_ret=3.88% [bull],2024/07/11 14:30,sell,2s,3.878966808319092,2.0499999999999994,bull,-3049.8337804038406,498.02,272874.0
buy,273020,492.26,574.881692877983,0.0,OPEN_LONG pred_ret=1.55% [bull],2024/07/12 06:25,buy,2s,1.553162932395935,1.2999999999999996,bull,,,
sell,273038,492.52,574.881692877983,0.0,CLOSE_LONG pred_ret=2.24% [bull],2024/07/12 07:55,sell,2,2.2415266036987305,-0.5,bull,149.46924014827036,492.26,273020.0
buy,273039,492.23,575.2203875754509,0.0,OPEN_LONG pred_ret=2.10% [bull],2024/07/12 08:00,buy,2s,2.10422682762146,1.2999999999999996,bull,,,
sell,273049,492.74,575.2203875754509,0.0,CLOSE_LONG pred_ret=2.25% [bull],2024/07/12 08:50,sell,1,2.250128984451294,-0.5,bull,293.3623976634747,492.23,273039.0
buy,273055,492.23,575.8163739998124,0.0,OPEN_LONG pred_ret=1.81% [bull],2024/07/12 09:20,buy,2s,1.8089936971664429,1.2999999999999996,bull,,,
sell,273061,494.21,575.8163739998124,0.0,CLOSE_LONG pred_ret=2.58% [bull],2024/07/12 09:50,sell,1,2.575985908508301,-0.5,bull,1140.1164205196062,492.23,273055.0
buy,273087,496.41,573.2644592059935,0.0,OPEN_LONG pred_ret=1.61% [bull],2024/07/12 12:00,buy,3a,1.6123501062393188,1.2999999999999996,bull,,,
sell,273094,496.35,573.2644592059935,0.0,CLOSE_LONG pred_ret=2.04% [bull],2024/07/12 12:35,sell,2,2.037503719329834,-0.5,bull,-34.39586755236091,496.41,273087.0
buy,273317,495.39,574.3753695611435,0.0,OPEN_LONG pred_ret=1.90% [bull],2024/07/15 15:45,buy,1p,1.901728868484497,1.0999999999999996,bull,,,
sell,273323,496.5,574.3753695611435,0.0,CLOSE_LONG pred_ret=2.96% [bull],2024/07/15 16:15,sell,2s,2.9621641635894775,-0.5,bull,637.5566602128772,495.39,273317.0
buy,273342,496.91,573.9014529534679,0.0,OPEN_LONG pred_ret=2.19% [bull],2024/07/15 17:50,buy,2,2.1940836906433105,1.0999999999999996,bull,,,
sell,273346,497.27,573.9014529534679,0.0,CLOSE_LONG pred_ret=2.05% [bull],2024/07/15 18:10,sell,2s,2.050398826599121,-0.5,bull,206.60452306322367,496.91,273342.0
buy,273368,495.45,576.0096387328106,0.0,OPEN_LONG pred_ret=1.75% [bull],2024/07/16 04:00,buy,2s,1.7501323223114014,1.0999999999999996,bull,,,
sell,273378,496.16,576.0096387328106,0.0,CLOSE_LONG pred_ret=2.50% [bull],2024/07/16 04:50,sell,2,2.5041723251342773,-0.5,bull,408.9668435003165,495.45,273368.0
buy,273385,496.06,576.1257556619588,0.0,OPEN_LONG pred_ret=1.18% [bull],2024/07/16 05:30,buy,2s,1.1820193529129028,1.0999999999999996,bull,,,
sell,273391,496.55,576.1257556619588,0.0,CLOSE_LONG pred_ret=1.90% [bull],2024/07/16 06:00,sell,2s,1.8978657722473145,-0.5,bull,282.30162027436506,496.06,273385.0
buy,273402,496.93,575.6851950454706,0.0,OPEN_LONG pred_ret=1.40% [bull],2024/07/16 06:55,buy,2s,1.4038817882537842,1.0999999999999996,bull,,,
sell,273403,497.3,575.6851950454706,0.0,CLOSE_LONG pred_ret=2.13% [bull],2024/07/16 07:00,sell,2s,2.125077486038208,-0.5,bull,213.0035221668267,496.93,273402.0
buy,273438,494.66,578.7576264426323,0.0,OPEN_LONG pred_ret=1.60% [bull],2024/07/16 10:00,buy,2s,1.5962802171707153,1.0999999999999996,bull,,,
sell,273451,496.27,578.7576264426323,0.0,CLOSE_LONG pred_ret=2.65% [bull],2024/07/16 11:05,sell,2,2.6533172130584717,-0.5,bull,931.7997785726129,494.66,273438.0
buy,273465,493.94,581.4877257858952,0.0,OPEN_LONG pred_ret=1.94% [bull],2024/07/16 12:15,buy,1p,1.9384500980377197,1.0999999999999996,bull,,,
sell,273472,494.84,581.4877257858952,0.0,CLOSE_LONG pred_ret=2.96% [bull],2024/07/16 12:50,sell,2s,2.9600555896759033,-0.5,bull,523.3389532072925,493.94,273465.0
buy,273480,494.44,581.9581470509918,0.0,OPEN_LONG pred_ret=2.25% [bull],2024/07/16 13:30,buy,2,2.2477548122406006,1.0999999999999996,bull,,,
sell,273493,495.68,581.9581470509918,0.0,CLOSE_LONG pred_ret=1.86% [bull],2024/07/16 14:35,sell,2s,1.8558357954025269,-0.5,bull,721.6281023432351,494.44,273480.0
buy,273514,496.25,581.2897014211296,0.0,OPEN_LONG pred_ret=1.64% [bull],2024/07/16 16:20,buy,2s,1.6392287015914917,1.0999999999999996,bull,,,
sell,273567,490.24,581.2897014211296,0.0,CLOSE_LONG pred_ret=3.78% [bull],2024/07/17 04:50,sell,2,3.7779529094696045,-0.5,bull,-3493.551105540984,496.25,273514.0
buy,273594,489.55,582.109004646501,0.0,OPEN_LONG pred_ret=1.47% [bull],2024/07/17 07:05,buy,1p,1.4724504947662354,0.7499999999999998,bull,,,
sell,273589,490.58,582.109004646501,0.0,CLOSE_LONG pred_ret=1.83% [bull],2024/07/17 06:40,sell,3a,1.8325618505477905,-0.5,bull,599.5722747858802,489.55,273594.0
buy,273596,488.96,584.037621685783,0.0,OPEN_LONG pred_ret=1.92% [bull],2024/07/17 07:15,buy,1p,1.924905776977539,0.7499999999999998,bull,,,
sell,273608,489.46,584.037621685783,0.0,CLOSE_LONG pred_ret=3.49% [bull],2024/07/17 08:15,sell,2s,3.4859871864318848,-0.5,bull,292.0188108428915,488.96,273596.0
buy,273616,488.76,584.874077891651,0.0,OPEN_LONG pred_ret=3.66% [bull],2024/07/17 08:55,buy,2,3.659076452255249,0.7499999999999998,bull,,,
sell,273638,485.05,584.874077891651,0.0,CLOSE_LONG pred_ret=1.54% [bull],2024/07/17 10:45,sell,3a,1.5415328741073608,-0.5,bull,-2169.8828289780135,488.76,273616.0
buy,273646,485.16,584.7414697859373,0.0,OPEN_LONG pred_ret=2.13% [bull],2024/07/17 11:25,buy,1p,2.134044647216797,0.7499999999999998,bull,,,
sell,273797,484.47,584.7414697859373,0.0,CLOSE_LONG pred_ret=2.66% [bull],2024/07/18 08:00,sell,1p,2.662280321121216,-0.5,bull,-403.4716141522954,485.16,273646.0
buy,273835,478.685,591.8081825567817,0.0,OPEN_LONG pred_ret=2.98% [bull],2024/07/18 11:10,buy,1,2.975970983505249,2.4499999999999993,bull,,,
sell,273856,479.95,591.8081825567817,0.0,CLOSE_LONG pred_ret=3.45% [bull],2024/07/18 12:55,sell,2,3.4467196464538574,-0.5,bull,748.6373509343208,478.685,273835.0
buy,273941,478.04,594.1727412311258,0.0,OPEN_LONG pred_ret=3.12% [bull],2024/07/19 04:00,buy,2,3.1169426441192627,2.2999999999999994,bull,,,
sell,273981,480.83,594.1727412311258,0.0,CLOSE_LONG pred_ret=3.24% [bull],2024/07/19 07:20,sell,2s,3.240575075149536,1.0999999999999996,bull,1657.7419480348192,478.04,273941.0
buy,274030,476.24,599.8993767137623,0.0,OPEN_LONG pred_ret=2.44% [bull],2024/07/19 11:25,buy,1,2.437335729598999,2.2999999999999994,bull,,,
sell,274037,477.32,599.8993767137623,0.0,CLOSE_LONG pred_ret=2.39% [bull],2024/07/19 12:00,sell,2s,2.3914902210235596,1.0999999999999996,bull,647.8913268508537,476.24,274030.0
buy,274081,475.02,602.8040303419078,0.0,OPEN_LONG pred_ret=2.45% [bull],2024/07/19 15:40,buy,2,2.450813055038452,2.2999999999999994,bull,,,
sell,274129,477.74,602.8040303419078,0.0,CLOSE_LONG pred_ret=3.34% [side],2024/07/22 04:00,sell,2s,3.34203839302063,-0.5,side,1639.6269625300058,475.02,274081.0
buy,274260,482.55,596.7953527210508,0.0,OPEN_LONG pred_ret=1.82% [side],2024/07/22 14:55,buy,3a,1.8173794746398926,-0.5,side,,,
sell,274270,482.77,596.7953527210508,0.0,CLOSE_LONG pred_ret=2.89% [side],2024/07/22 15:45,sell,2,2.892038345336914,-0.5,side,131.29497759861354,482.55,274260.0
buy,274276,481.74,598.0713505898237,0.0,OPEN_LONG pred_ret=1.99% [side],2024/07/22 16:15,buy,1p,1.9928959608078003,-0.5,side,,,
sell,274363,482.76,598.0713505898237,0.0,CLOSE_LONG pred_ret=4.15% [bull],2024/07/23 07:30,sell,2s,4.146385192871094,1.0999999999999996,bull,610.0327776016094,481.74,274276.0
buy,274370,482.15,598.8280103924989,0.0,OPEN_LONG pred_ret=2.33% [bull],2024/07/23 08:05,buy,2,2.326815366744995,2.2999999999999994,bull,,,
sell,274381,481.92,598.8280103924989,0.0,CLOSE_LONG pred_ret=3.58% [bull],2024/07/23 09:00,sell,2s,3.5840816497802734,1.0999999999999996,bull,-137.7304423902516,482.15,274370.0
buy,274493,477.44,604.4470399806323,0.0,OPEN_LONG pred_ret=2.35% [bull],2024/07/23 18:20,buy,1p,2.3494319915771484,2.2999999999999994,bull,,,
sell,274561,475.17,604.4470399806323,0.0,CLOSE_LONG pred_ret=3.63% [bull],2024/07/24 08:00,sell,1,3.625972032546997,-0.5,bull,-1372.0947807560244,477.44,274493.0
buy,274579,472.45,607.9269763733666,0.0,OPEN_LONG pred_ret=2.03% [bull],2024/07/24 09:30,buy,1,2.030245780944824,1.9499999999999993,bull,,,
sell,274623,467.0503,607.9269763733666,0.0,CLOSE_LONG pred_ret=2.73% [bull],2024/07/24 13:10,sell,3a,2.7333128452301025,-0.5,bull,-3282.6232943232653,472.45,274579.0
buy,274631,466.39,608.7876598839465,0.0,OPEN_LONG pred_ret=2.11% [bull],2024/07/24 13:50,buy,2,2.1148087978363037,1.9499999999999993,bull,,,
sell,274768,464.26,608.7876598839465,0.0,CLOSE_LONG pred_ret=4.31% [side],2024/07/25 09:15,sell,1,4.313139915466309,-0.5,side,-1296.7177155528034,466.39,274631.0
buy,274774,461.76,612.0836776198046,0.0,OPEN_LONG pred_ret=2.27% [side],2024/07/25 09:45,buy,2s,2.268535614013672,-0.5,side,,,
sell,274783,460.6494,612.0836776198046,0.0,CLOSE_LONG pred_ret=5.04% [side],2024/07/25 10:30,sell,2,5.044829845428467,-0.5,side,-679.7801323645407,461.76,274774.0
buy,274826,463.97,607.7030386562848,0.0,OPEN_LONG pred_ret=1.92% [side],2024/07/25 14:05,buy,3a,1.9246906042099,-0.5,side,,,
sell,274841,463.3,607.7030386562848,0.0,CLOSE_LONG pred_ret=4.26% [side],2024/07/25 15:20,sell,2,4.2608184814453125,-0.5,side,-407.16103589972045,463.97,274826.0
buy,274846,461.16,610.5230675025083,0.0,OPEN_LONG pred_ret=1.82% [side],2024/07/25 15:45,buy,1p,1.816131353378296,-0.5,side,,,
sell,274897,461.98,610.5230675025083,0.0,CLOSE_LONG pred_ret=5.22% [bear],2024/07/26 04:00,sell,2s,5.224365711212158,2.4499999999999993,bear,500.6289153520526,461.16,274846.0
buy,274914,463.23,608.8756054763481,0.0,OPEN_LONG pred_ret=2.39% [bear],2024/07/26 05:25,buy,2,2.3919665813446045,1.3499999999999996,bear,,,
sell,274939,463.36,608.8756054763481,0.0,CLOSE_LONG pred_ret=3.97% [bear],2024/07/26 07:30,sell,2s,3.970717430114746,2.4499999999999993,bear,79.15382871192249,463.23,274914.0
buy,274945,463.85,608.2324039097136,0.0,OPEN_LONG pred_ret=2.34% [bear],2024/07/26 08:00,buy,2,2.3350729942321777,1.3499999999999996,bear,,,
sell,274998,464.37,608.2324039097136,0.0,CLOSE_LONG pred_ret=4.38% [bear],2024/07/26 12:25,sell,2s,4.379475116729736,2.4499999999999993,bear,316.28085003304005,463.85,274945.0
buy,275025,462.76,610.3485206231172,0.0,OPEN_LONG pred_ret=1.64% [bear],2024/07/26 14:40,buy,2s,1.6447561979293823,1.3499999999999996,bear,,,
sell,275034,463.17,610.3485206231172,0.0,CLOSE_LONG pred_ret=4.07% [bear],2024/07/26 15:25,sell,2,4.0663042068481445,2.4499999999999993,bear,250.24289345549332,462.76,275025.0
buy,275040,462.98,610.5989984383973,0.0,OPEN_LONG pred_ret=1.80% [bear],2024/07/26 15:55,buy,2s,1.8005552291870117,1.3499999999999996,bear,,,
sell,275086,464.8,610.5989984383973,0.0,CLOSE_LONG pred_ret=5.22% [side],2024/07/29 04:00,sell,2s,5.216526031494141,-0.5,side,1111.2901771578788,462.98,275040.0
buy,275173,462.7,613.3702495659543,0.0,OPEN_LONG pred_ret=2.11% [side],2024/07/29 11:15,buy,2s,2.109593629837036,2.0999999999999996,side,,,
sell,275181,465.15,613.3702495659543,0.0,CLOSE_LONG pred_ret=4.85% [side],2024/07/29 11:55,sell,2,4.845120906829834,-0.5,side,1502.757111436581,462.7,275173.0
buy,275295,464.61,614.0831484160987,0.0,OPEN_LONG pred_ret=0.95% [side],2024/07/30 05:25,buy,2,0.9453098773956299,0.6999999999999997,side,,,
sell,275307,464.83,614.0831484160987,0.0,CLOSE_LONG pred_ret=4.66% [side],2024/07/30 06:25,sell,2s,4.662039756774902,-0.5,side,135.09829265152356,464.61,275295.0
buy,275355,462.9,616.6434864511886,0.0,OPEN_LONG pred_ret=1.48% [side],2024/07/30 10:25,buy,2s,1.4753831624984741,0.6999999999999997,side,,,
sell,275390,456.32,616.6434864511886,0.0,CLOSE_LONG pred_ret=4.32% [side],2024/07/30 13:20,sell,3a,4.316936016082764,-0.5,side,-4057.5141408488107,462.9,275355.0
buy,275422,452.7,621.5744549092256,0.0,OPEN_LONG pred_ret=1.36% [side],2024/07/30 16:00,buy,1p,1.3609483242034912,0.6999999999999997,side,,,
sell,275449,458.55,621.5744549092256,0.0,CLOSE_LONG pred_ret=3.39% [side],2024/07/30 18:15,sell,2s,3.3860208988189697,-0.5,side,3636.2105612189835,452.7,275422.0
buy,275482,463.91,614.3928052825448,0.0,OPEN_LONG pred_ret=2.60% [bear],2024/07/31 05:00,buy,2,2.5962955951690674,1.3499999999999996,bear,,,
sell,275510,464.57,614.3928052825448,0.0,CLOSE_LONG pred_ret=4.36% [bear],2024/07/31 07:20,sell,1p,4.361811637878418,2.4499999999999993,bear,405.49925148646,463.91,275482.0
buy,275584,468.14,609.7074925238429,0.0,OPEN_LONG pred_ret=1.42% [bear],2024/07/31 13:30,buy,1p,1.4218469858169556,1.3499999999999996,bear,,,
sell,275591,469.56,609.7074925238429,0.0,CLOSE_LONG pred_ret=4.05% [bear],2024/07/31 14:05,sell,2s,4.049281120300293,2.4499999999999993,bear,865.7846393838666,468.14,275584.0
buy,275663,472.56,605.8368253544432,0.0,OPEN_LONG pred_ret=2.11% [side],2024/08/01 04:05,buy,2s,2.108534812927246,0.5999999999999996,side,,,
sell,275676,472.96,605.8368253544432,0.0,CLOSE_LONG pred_ret=4.88% [side],2024/08/01 05:10,sell,2,4.883338451385498,2.2499999999999996,side,242.33473014176352,472.56,275663.0
buy,275693,472.8,606.041846276729,0.0,OPEN_LONG pred_ret=1.78% [side],2024/08/01 06:35,buy,2s,1.7836523056030273,0.5999999999999996,side,,,
sell,275701,474.14,606.041846276729,0.0,CLOSE_LONG pred_ret=4.80% [side],2024/08/01 07:15,sell,2s,4.798556804656982,2.2499999999999996,side,812.0960740108017,472.8,275693.0
buy,275723,472.54,608.0938777535198,0.0,OPEN_LONG pred_ret=1.46% [side],2024/08/01 09:05,buy,2s,1.459684133529663,0.5999999999999996,side,,,
sell,275733,474.62,608.0938777535198,0.0,CLOSE_LONG pred_ret=6.08% [side],2024/08/01 09:55,sell,1,6.075918197631836,2.2499999999999996,side,1264.8352657273115,472.54,275723.0
buy,275738,471.2996,612.3780208160065,0.0,OPEN_LONG pred_ret=1.76% [side],2024/08/01 10:20,buy,2s,1.7584234476089478,0.5999999999999996,side,,,
sell,276131,437.45,612.3780208160065,0.0,CLOSE_LONG pred_ret=4.57% [bear],2024/08/05 11:05,sell,1p,4.569117546081543,-0.5,bear,-20728.7510534135,471.2996,275738.0
buy,276151,437.86,611.80460696561,0.0,OPEN_LONG pred_ret=2.08% [bear],2024/08/05 12:45,buy,2s,2.077208995819092,1.9999999999999996,bear,,,
sell,276158,437.99,611.80460696561,0.0,CLOSE_LONG pred_ret=5.02% [bear],2024/08/05 13:20,sell,2,5.022280693054199,-0.5,bear,79.53459890552652,437.86,276151.0
buy,276250,437.96,611.8465152179823,0.0,OPEN_LONG pred_ret=4.40% [bear],2024/08/06 05:00,buy,2,4.396892547607422,-0.5,bear,,,
sell,276286,440.2,611.8465152179823,0.0,CLOSE_LONG pred_ret=6.37% [bear],2024/08/06 08:00,sell,1p,6.366860866546631,-0.5,bear,1370.5361940882858,437.96,276250.0
buy,276293,437.13,616.1435636971972,0.0,OPEN_LONG pred_ret=3.00% [bear],2024/08/06 08:35,buy,2s,3.0025057792663574,-0.5,bear,,,
sell,276304,438.07,616.1435636971972,0.0,CLOSE_LONG pred_ret=5.51% [bear],2024/08/06 09:30,sell,2,5.508934020996094,-0.5,bear,579.174949875364,437.13,276293.0
buy,276305,437.34,617.1720193644104,0.0,OPEN_LONG pred_ret=2.90% [bear],2024/08/06 09:35,buy,2s,2.9027955532073975,-0.5,bear,,,
sell,276317,440.8,617.1720193644104,0.0,CLOSE_LONG pred_ret=5.73% [bear],2024/08/06 10:35,sell,2,5.7311296463012695,-0.5,bear,2135.4151870008823,437.34,276305.0
buy,276327,439.92,618.4065878701402,0.0,OPEN_LONG pred_ret=3.11% [bear],2024/08/06 11:25,buy,2s,3.111832618713379,-0.5,bear,,,
sell,276334,443.61,618.4065878701402,0.0,CLOSE_LONG pred_ret=5.09% [bear],2024/08/06 12:00,sell,2s,5.09124755859375,-0.5,bear,2281.920309240816,439.92,276327.0
buy,276355,445.47,615.8245144343567,0.0,OPEN_LONG pred_ret=1.65% [bear],2024/08/06 13:45,buy,3a,1.6549733877182007,-0.5,bear,,,
sell,276362,446.41,615.8245144343567,0.0,CLOSE_LONG pred_ret=9.31% [bear],2024/08/06 14:20,sell,1p,9.314458847045898,-0.5,bear,578.8750435682939,445.47,276355.0
buy,276522,444.98,617.8035450776242,0.0,OPEN_LONG pred_ret=1.92% [bear],2024/08/07 11:40,buy,1p,1.9194014072418213,-0.5,bear,,,
sell,276676,438.87,617.8035450776242,0.0,CLOSE_LONG pred_ret=7.16% [bear],2024/08/08 08:30,sell,1,7.1642866134643555,-0.5,bear,-3774.7796604242926,444.98,276522.0
buy,276857,448.1,605.077977746523,0.0,OPEN_LONG pred_ret=2.54% [bear],2024/08/09 07:35,buy,1p,2.5388708114624023,2.499999999999999,bear,,,
sell,276899,449.04,605.077977746523,0.0,CLOSE_LONG pred_ret=6.84% [bear],2024/08/09 11:05,sell,1p,6.839527606964111,-0.5,bear,568.7732990817302,448.1,276857.0
buy,277789,474.75,572.3100897889387,0.0,OPEN_LONG pred_ret=1.93% [side],2024/08/16 06:05,buy,1p,1.929284691810608,0.5999999999999996,side,,,
sell,277862,475.21,572.3100897889387,0.0,CLOSE_LONG pred_ret=10.86% [side],2024/08/16 12:10,sell,1p,10.85608959197998,2.2499999999999996,side,263.26264130290014,474.75,277789.0
buy,277886,474.87,572.7198554732907,0.0,OPEN_LONG pred_ret=2.04% [side],2024/08/16 14:10,buy,2s,2.04259991645813,0.5999999999999996,side,,,
sell,277891,475.28,572.7198554732907,0.0,CLOSE_LONG pred_ret=11.83% [side],2024/08/16 14:35,sell,2,11.825155258178711,2.2499999999999996,side,234.81514074403097,474.87,277886.0
buy,277904,474.71,573.4075391488395,0.0,OPEN_LONG pred_ret=2.30% [side],2024/08/16 15:40,buy,2s,2.296891212463379,0.5999999999999996,side,,,
sell,277978,474.85,573.4075391488395,0.0,CLOSE_LONG pred_ret=10.08% [side],2024/08/19 06:00,sell,2s,10.080018997192383,-0.5,side,80.2770554808623,474.71,277904.0
buy,278188,481.49,565.4999480047902,0.0,OPEN_LONG pred_ret=2.62% [side],2024/08/20 07:30,buy,1p,2.6220531463623047,-0.5,side,,,
sell,278234,480.36,565.4999480047902,0.0,CLOSE_LONG pred_ret=6.05% [side],2024/08/20 11:20,sell,3a,6.053735733032227,-0.5,side,-639.0149412454103,481.49,278188.0
buy,278249,480.1,565.8061966748198,0.0,OPEN_LONG pred_ret=3.07% [side],2024/08/20 12:35,buy,2,3.065920114517212,-0.5,side,,,
sell,278270,481.51,565.8061966748198,0.0,CLOSE_LONG pred_ret=7.49% [side],2024/08/20 14:20,sell,1p,7.490799427032471,-0.5,side,797.786737311478,480.1,278249.0
buy,278281,480.67,566.7949773459806,0.0,OPEN_LONG pred_ret=3.61% [side],2024/08/20 15:15,buy,2s,3.613281488418579,-0.5,side,,,
sell,278341,480.59,566.7949773459806,0.0,CLOSE_LONG pred_ret=8.35% [side],2024/08/21 04:15,sell,2,8.348616600036621,-0.5,side,-45.343598187701645,480.67,278281.0
buy,278358,479.91,567.5980874803707,0.0,OPEN_LONG pred_ret=3.80% [side],2024/08/21 05:50,buy,2s,3.80460524559021,-0.5,side,,,
sell,278365,480.63,567.5980874803707,0.0,CLOSE_LONG pred_ret=8.45% [side],2024/08/21 06:30,sell,2s,8.452466011047363,-0.5,side,408.6706229858502,479.91,278358.0
buy,278379,480.7,567.515433296631,0.0,OPEN_LONG pred_ret=3.58% [side],2024/08/21 07:40,buy,2s,3.581512212753296,-0.5,side,,,
sell,278389,481.35,567.515433296631,0.0,CLOSE_LONG pred_ret=7.65% [side],2024/08/21 08:30,sell,2s,7.647638320922852,-0.5,side,368.8850316428295,480.7,278379.0
buy,278401,480.51,568.5075312008769,0.0,OPEN_LONG pred_ret=3.57% [side],2024/08/21 09:30,buy,2s,3.5669798851013184,-0.5,side,,,
sell,278551,483.5,568.5075312008769,0.0,CLOSE_LONG pred_ret=7.98% [side],2024/08/22 06:20,sell,1,7.976016044616699,-0.5,side,1699.837518290627,480.51,278401.0
buy,278571,484.67,567.1351462554397,0.0,OPEN_LONG pred_ret=3.28% [side],2024/08/22 08:00,buy,2s,3.27840518951416,-0.5,side,,,
sell,278572,484.52,567.1351462554397,0.0,CLOSE_LONG pred_ret=8.40% [side],2024/08/22 08:05,sell,1,8.403996467590332,-0.5,side,-85.07027193833531,484.67,278571.0
buy,278598,482.39,569.6393396705687,0.0,OPEN_LONG pred_ret=3.36% [side],2024/08/22 10:15,buy,2s,3.355409860610962,-0.5,side,,,
sell,278621,478.72,569.6393396705687,0.0,CLOSE_LONG pred_ret=7.48% [side],2024/08/22 12:10,sell,2,7.480101585388184,-0.5,side,-2090.5763765909637,482.39,278598.0
buy,278637,476.71,572.0411669297783,0.0,OPEN_LONG pred_ret=3.30% [side],2024/08/22 13:30,buy,1p,3.2980146408081055,-0.5,side,,,
sell,278652,476.545,572.0411669297783,0.0,CLOSE_LONG pred_ret=7.13% [side],2024/08/22 14:45,sell,2s,7.1343793869018555,-0.5,side,-94.38679254339262,476.71,278637.0
buy,278659,474.91,574.010565990506,0.0,OPEN_LONG pred_ret=3.38% [side],2024/08/22 15:20,buy,1,3.380969524383545,-0.5,side,,,
sell,278674,475.45,574.010565990506,0.0,CLOSE_LONG pred_ret=7.10% [side],2024/08/22 16:35,sell,3a,7.099011421203613,-0.5,side,309.9657056348524,474.91,278659.0
buy,278708,475.9,573.4677949152891,0.0,OPEN_LONG pred_ret=3.25% [side],2024/08/22 19:25,buy,2,3.2495100498199463,-0.5,side,,,
sell,278714,477.4,573.4677949152891,0.0,CLOSE_LONG pred_ret=7.93% [side],2024/08/22 19:55,sell,1p,7.933732032775879,-0.5,side,860.2016923729336,475.9,278708.0
buy,278763,478.8,571.7909884974081,0.0,OPEN_LONG pred_ret=4.03% [side],2024/08/23 08:00,buy,2s,4.025177955627441,-0.5,side,,,
sell,278772,479.16,571.7909884974081,0.0,CLOSE_LONG pred_ret=10.55% [side],2024/08/23 08:45,sell,1,10.55044937133789,-0.5,side,205.8447558590747,478.8,278763.0
buy,278796,477.31,574.0071862069054,0.0,OPEN_LONG pred_ret=3.48% [side],2024/08/23 10:45,buy,3a,3.484031915664673,-0.5,side,,,
sell,278826,477.695,574.0071862069054,0.0,CLOSE_LONG pred_ret=8.53% [side],2024/08/23 13:15,sell,2,8.529915809631348,-0.5,side,220.99276668965337,477.31,278796.0
buy,278976,478.4699,573.0775599783972,0.0,OPEN_LONG pred_ret=3.79% [side],2024/08/26 10:00,buy,1,3.7868149280548096,-0.5,side,,,
sell,278988,475.78,573.0775599783972,0.0,CLOSE_LONG pred_ret=7.38% [side],2024/08/26 11:00,sell,3a,7.378574371337891,-0.5,side,-1541.5213285859036,478.4699,278976.0
buy,278997,475.46,573.4632597621709,0.0,OPEN_LONG pred_ret=3.41% [side],2024/08/26 11:45,buy,2,3.4055426120758057,-0.5,side,,,
sell,279008,476.3298,573.4632597621709,0.0,CLOSE_LONG pred_ret=7.62% [side],2024/08/26 12:40,sell,1p,7.624650955200195,-0.5,side,498.798343341135,475.46,278997.0
buy,279014,475.64,574.2949285801507,0.0,OPEN_LONG pred_ret=3.17% [side],2024/08/26 13:10,buy,2s,3.1655917167663574,-0.5,side,,,
sell,279029,474.97,574.2949285801507,0.0,CLOSE_LONG pred_ret=6.69% [side],2024/08/26 14:25,sell,2,6.687981605529785,-0.5,side,-384.77760214867743,475.64,279014.0
buy,279041,475.17,574.0532067001582,0.0,OPEN_LONG pred_ret=3.56% [side],2024/08/26 15:25,buy,2s,3.5586578845977783,-0.5,side,,,
sell,279085,474.17,574.0532067001582,0.0,CLOSE_LONG pred_ret=7.32% [side],2024/08/26 19:10,sell,2s,7.324876308441162,-0.5,side,-574.0532067001582,475.17,279041.0
buy,279120,475.7,572.2068720223125,0.0,OPEN_LONG pred_ret=2.17% [side],2024/08/27 06:05,buy,2s,2.1657919883728027,2.0999999999999996,side,,,
sell,279137,475.71,572.2068720223125,0.0,CLOSE_LONG pred_ret=2.28% [side],2024/08/27 07:30,sell,2,2.2821056842803955,0.4999999999999998,side,5.722068720217921,475.7,279120.0
buy,279150,474.29,573.9200301286855,0.0,OPEN_LONG pred_ret=2.14% [side],2024/08/27 08:35,buy,1p,2.1357157230377197,2.0999999999999996,side,,,
sell,279171,475.74,573.9200301286855,0.0,CLOSE_LONG pred_ret=2.96% [side],2024/08/27 10:20,sell,2s,2.9553096294403076,0.4999999999999998,side,832.1840436865875,474.29,279150.0
buy,279185,475.5,574.2097058536717,0.0,OPEN_LONG pred_ret=2.45% [side],2024/08/27 11:30,buy,2,2.449354410171509,2.0999999999999996,side,,,
sell,279296,477.66,574.2097058536717,0.0,CLOSE_LONG pred_ret=2.86% [side],2024/08/28 04:55,sell,1,2.858755111694336,0.44999999999999973,side,1240.2929646439452,475.5,279185.0
buy,279305,477.22,574.7391310047041,0.0,OPEN_LONG pred_ret=2.27% [side],2024/08/28 05:40,buy,2s,2.2698447704315186,2.1999999999999993,side,,,
sell,279361,475.16,574.7391310047041,0.0,CLOSE_LONG pred_ret=3.91% [side],2024/08/28 10:25,sell,2,3.9056341648101807,0.44999999999999973,side,-1183.9626098696917,477.22,279305.0
buy,279365,472.53,577.9380049694098,0.0,OPEN_LONG pred_ret=3.00% [side],2024/08/28 10:45,buy,1p,2.9992599487304688,2.1999999999999993,side,,,
sell,279542,475.48,577.9380049694098,0.0,CLOSE_LONG pred_ret=4.04% [side],2024/08/29 09:30,sell,1p,4.043742656707764,0.4999999999999998,side,1704.9171146597853,472.53,279365.0
buy,279601,473.28,580.6244984002177,0.0,OPEN_LONG pred_ret=2.98% [side],2024/08/29 14:25,buy,2s,2.981436014175415,2.349999999999999,side,,,
sell,279667,473.97,580.6244984002177,0.0,CLOSE_LONG pred_ret=3.11% [side],2024/08/30 04:00,sell,2,3.110261917114258,-0.5,side,400.6309038961819,473.28,279601.0
